W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.250000, 0.250000, 72209532.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 99475153.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 96058536.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 30125550.000000, 0.000000, 15.000000, 100000.000000
3.000000, 0.250000, 0.250000, 83912864.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 80836322.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 29024816.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 91837742.000000, 0.000000, 15.000000, 100000.000000
3.000000, 0.250000, 0.250000, 63616979.000000, 0.000000, 15.000000, 100000.000000
3.000000, 0.250000, 0.250000, 47338714.000000, 0.000000, 15.000000, 100000.000000
3.000000, 0.250000, 0.250000, 45717411.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 1457407.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 47291371.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 59033393.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 16290355.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 77976007.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 92086587.000000, 0.000000, 15.000000, 100000.000000
3.000000, 0.250000, 0.250000, 16627933.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 65001195.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 95411682.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 53588019.000000, 0.000000, 16.000000, 100000.000000
3.000000, 0.250000, 0.250000, 68952424.000000, 0.000000, 16.000000, 100000.000000
