W0, SFE_target, SFE_actual, seed, F_bound, n_iter, N_part
3.000000, 0.300000, 0.300000, 72030249.000000, 0.000000, 96.000000, 100000.000000
3.000000, 0.300000, 0.300000, 78820365.000000, 0.000000, 61.000000, 100000.000000
3.000000, 0.300000, 0.300000, 51809430.000000, 0.000000, 154.000000, 100000.000000
3.000000, 0.300000, 0.300000, 13683249.000000, 0.000000, 63.000000, 100000.000000
3.000000, 0.300000, 0.300000, 84135073.000000, 0.000000, 124.000000, 100000.000000
3.000000, 0.300000, 0.300000, 45588207.000000, 0.000000, 83.000000, 100000.000000
3.000000, 0.300000, 0.300000, 50534839.000000, 0.000000, 71.000000, 100000.000000
3.000000, 0.300000, 0.300000, 37709004.000000, 0.000000, 62.000000, 100000.000000
3.000000, 0.300000, 0.300000, 19072413.000000, 0.000000, 57.000000, 100000.000000
3.000000, 0.300000, 0.300000, 92749732.000000, 0.000000, 121.000000, 100000.000000
3.000000, 0.300000, 0.300000, 78375177.000000, 0.000000, 72.000000, 100000.000000
3.000000, 0.300000, 0.300000, 64742646.000000, 0.000000, 70.000000, 100000.000000
3.000000, 0.300000, 0.300000, 40839021.000000, 0.000000, 65.000000, 100000.000000
3.000000, 0.300000, 0.300000, 82453398.000000, 0.000000, 58.000000, 100000.000000
3.000000, 0.300000, 0.300000, 54997482.000000, 0.000000, 69.000000, 100000.000000
3.000000, 0.300000, 0.300000, 44898005.000000, 0.000000, 71.000000, 100000.000000
3.000000, 0.300000, 0.300000, 45595495.000000, 0.000000, 76.000000, 100000.000000
3.000000, 0.300000, 0.300000, 23496633.000000, 0.000000, 67.000000, 100000.000000
3.000000, 0.300000, 0.300000, 10121455.000000, 0.000000, 78.000000, 100000.000000
3.000000, 0.300000, 0.300000, 55903893.000000, 0.000000, 120.000000, 100000.000000
3.000000, 0.300000, 0.300000, 88901093.000000, 0.000000, 90.000000, 100000.000000
3.000000, 0.300000, 0.300000, 7317908.000000, 0.000000, 72.000000, 100000.000000
3.000000, 0.300000, 0.300000, 85970837.000000, 0.000000, 75.000000, 100000.000000
